Name,Price,Rate,property,status,floor,transaction,facing,overlooking,ownership,parking,bathroom,balcony,city,location,Rate_per_sqft,bedroom,carpet_area_sqft,total_area,Area_Unit,Area,Property_Type,carpet_area(in sqft),Z_Score,total_area(sqft)
"3 BHK Flat for Sale in JM Florence, Noida Extension, Noida",6200000,5180.0,Aakash Sharma Sharma,Ready to Move,10 out of 18,Resale,East,Main Road,Leasehold,1,2.0,4.0,Noida, JM Florence,5180.0,3,450.0,1196.91,sqft,450.0,Flat,450.0,-0.1544829118226169,1196.91
"1 BHK Flat for Sale in Rani Bagh, Pitampura, New Delhi",3000000,6652.0,,Ready to Move,Ground out of 4,Resale,South,Main Road,Freehold,1,1.0,2.0,Delhi, Rani Bagh,6652.0,1,6462.0,450.99,sqm,6462.0,Flat,69556.968,-0.25569573415825547,450.99
"3 BHK Flat for Sale in Fusion The Brook, Sector 12, Greater Noida",7830000,5800.0,,Ready to Move,4 out of 24,New Property,South - East,Garden/Park,Leasehold,1,2.0,1.0,Noida, Fusion The Brook,5800.0,3,991.0,1350.0,sqft,991.0,Flat,991.0,-0.13132023937228812,1350.0
"3 BHK House for Sale in Shiva Enclave, Paschim Vihar New Delhi",4000000,4444.0,,Ready to Move,Ground out of 1,Resale,North - East,"Garden/Park, Main Road",Power Of Attorney,2,2.0,2.0,Delhi, Shiva Enclave,4444.0,3,153.0,900.09,sqm,153.0,House,1646.8919999999998,-0.3420690414162018,900.09
"2 BHK Flat for Sale in Palam, New Delhi",3500000,3532.0,,Ready to Move,1 out of 4,New Property,North - East,"Garden/Park, Pool",Leasehold,1,2.0,3.0,Delhi, Palam,3532.0,2,1300.0,990.94,sqft,1300.0,Flat,1300.0,-0.3777449726749188,990.94
"2 BHK Flat for Sale in Wave Trucia, Wave City Center, Sector 32, Noida City centre Metro, Noida",12000000,7747.0,,Ready to Move,11 out of 20,Resale,North - West,"Garden/Park, Main Road",Freehold,1,2.0,3.0,Noida, Wave Trucia,7747.0,2,2100.0,1548.99,sqft,2100.0,Flat,2100.0,-0.05858197604843301,1548.99
3 BHK House for Sale in Sigma 3 Greater Noida,20000000,9290.0,,Ready to Move,Ground out of 1,Resale,East,"Pool, Garden/Park, Main Road",Freehold,1,2.0,2.0,Noida, Sigma 3 Greater Noida,9290.0,3,6000.0,2152.85,sqft,6000.0,House,6000.0,-0.0009368089664050525,2152.85
"3 BHK Flat for Sale in SG Shikhar Height, Siddhartha Vihar, NH 24, Ghaziabad",9030000,6450.0,,Ready to Move,3 out of 5,New Property,North - East,"Garden/Park, Main Road",Freehold,1,3.0,2.0,Ghaziabad, SG Shikhar Height,6450.0,3,1290.0,1400.0,sqft,1290.0,Flat,1290.0,-0.07925985188211165,1400.0
"4 BHK Flat for Sale in Bank Vihar Apartments, Pitampura, New Delhi",22500000,17308.0,,Ready to Move,2 out of 4,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,1,3.0,1.0,Delhi, Bank Vihar Apartments,17308.0,4,1500.0,1299.98,sqft,1500.0,Flat,1500.0,0.1611493573909639,1299.98
"4 BHK Flat for Sale in West End, New Delhi",72000000,18000.0,,Ready to Move,1 out of 3,Resale,South -West,Garden/Park,Freehold,1,4.0,4.0,Delhi, West End,18000.0,4,1500.0,4000.0,sqft,1500.0,Flat,1500.0,0.18821925260042896,4000.0
"3 BHK Flat for Sale in Suncity, Sector 54, DLF Golf Course Road, Gurgaon",25000000,13889.0,,Poss. by Jun '25,5 out of 10,New Property,North - East,Main Road,Leasehold,0,3.0,4.0,Gurgaon, Suncity,13889.0,3,,1799.99,,,Flat,,0.4004022492505291,1799.99
"3 BHK Flat for Sale in SPS Residency, Vaibhav Khand, Indirapuram, Ghaziabad",7500000,5769.0,,Ready to Move,Ground out of 4,Resale,,,Power Of Attorney,0,3.0,2.0,Ghaziabad, SPS Residency,5769.0,3,,1300.05,,,Flat,,-0.21711675188773064,1300.05
5 BHK House for Sale in Rohini New Delhi,18000000,10588.0,,Ready to Move,2 out of 4,Resale,,,,0,5.0,1.0,Delhi, Rohini New Delhi,10588.0,5,,1700.04,,,House,,-0.10172592556800326,1700.04
"3 BHK Flat for Sale in DDA Shanti Kunj Apartment, Dwarka Sector 9, New Delhi",13500000,8710.0,,Ready to Move,5 out of 10,Resale,,,,0,2.0,0.0,Delhi, DDA Shanti Kunj Apartment,8710.0,3,,1549.94,,,Flat,,-0.17519017875207177,1549.94
" Studio Apartment for Sale in Paragon Code 57, Sector 57, Gurgaon",15000000,12397.0,,Ready to Move,1 out of 3,Resale,,,,0,2.0,0.0,Gurgaon, Paragon Code 57,12397.0,1,,1209.97,,,Flat,,0.2059127216221507,1209.97
"4 BHK Flat for Sale in Chhattarpur, New Delhi",5500000,2500.0,,Ready to Move,6 out of 10,Resale,,,,0,3.0,0.0,Delhi, Chhattarpur,2500.0,4,,2200.0,,,Flat,,-0.4181151054150459,2200.0
"4 BHK Flat for Sale in Palm Green Apartment, Dwarka, New Delhi",25500000,10851.0,,Ready to Move,15 out of 16,Resale,,,,0,3.0,0.0,Delhi, Palm Green Apartment,10851.0,4,,2350.01,,,Flat,,-0.0914378006545794,2350.01
"3 BHK Flat for Sale in Paramount Golfforeste Premium Apartments, Sector-Zeta, Greater Noida",6380000,4100.0,,Ready to Move,6 out of 9,New Property,,,,0,2.0,0.0,Noida, Paramount Golfforeste Premium Apartments,4100.0,3,,1556.1,,,Flat,,-0.19483079286512514,1556.1
"4 BHK Flat for Sale in Rajnagar Residency, Raj Nagar Extension, Ghaziabad",46000000,7302.0,,Ready to Move,8 out of 19,New Property,,,,0,4.0,0.0,Ghaziabad, Rajnagar Residency,7302.0,4,,6299.64,,,Flat,,0.09321309790465392,6299.64
"3 BHK Flat for Sale in New CRPF CGHS, Sector 9A, Gurgaon",7500000,4717.0,,Ready to Move,1 out of 4,Resale,,,,0,3.0,0.0,Gurgaon, New CRPF CGHS,4717.0,3,,1589.99,,,Flat,,-0.7952129970011376,1589.99
"2 BHK Flat for Sale in Supertech Capetown, Sector 74, Noida",6500000,6989.0,,Ready to Move,Ground out of 3,Resale,,,,0,2.0,0.0,Noida, Supertech Capetown,6989.0,2,,930.03,,,Flat,,-0.08690021107641563,930.03
"2 BHK Flat for Sale in Shakti Khand 2, Indirapuram, Ghaziabad",5200000,5200.0,,Ready to Move,4 out of 22,Resale,,,,0,2.0,0.0,Ghaziabad, Shakti Khand 2,5200.0,2,,1000.0,,,Flat,,-0.3323011514518968,1000.0
"4 BHK Flat for Sale in Irish Pearls, Greater Noida West, Greater Noida",12900000,6500.0,,,2 out of 3,Resale,,,,0,4.0,0.0,Noida, Irish Pearls,6500.0,4,,1984.62,,,Flat,,-0.10516883499288462,1984.62
"3 BHK Flat for Sale in Model Town Phase 2, New Delhi",28000000,15556.0,,,,Resale,,,,0,3.0,0.0,Delhi, Model Town Phase 2,15556.0,3,,1799.95,,,Flat,,0.09261401576237603,1799.95
"3 BHK Flat for Sale in Build Wick Iconic Homes, Chhattarpur Enclave Phase2, New Delhi",6900000,5750.0,,,,New Property,,,,0,2.0,0.0,Delhi, Build Wick Iconic Homes,5750.0,3,,1200.0,,,Flat,,-0.2909804819601883,1200.0
"3 BHK Flat for Sale in Vasundhara Sector 14, Ghaziabad",10000000,5556.0,Saransh Realtors,Ready to Move,1 out of 3,New Property,West,Main Road,Freehold,1,2.0,1.0,Ghaziabad, Vasundhara Sector 14,5556.0,3,1450.0,1799.86,sqft,1450.0,Flat,1450.0,-0.260234989334422,1799.86
"3 BHK Flat for Sale in Jagriti Enclave, Anand Vihar, New Delhi",11200000,13099.0,,Ready to Move,Ground out of 4,New Property,North,Garden/Park,Freehold,1,2.0,1.0,Delhi, Jagriti Enclave,13099.0,3,95.0,855.03,sqyrd,95.0,Flat,855.0,-0.00349975956949634,855.03
"10 BHK House for Sale in Sector 52 RWA, Sector 52 Block B Noida",79900000,16516.0,,Ready to Move,Lower Basement out of 4,Resale,North - West,"Garden/Park, Pool",Leasehold,2,,2.0,Noida, Sector 52 RWA,16516.0,10,1000.0,4837.73,sqft,1000.0,House,1000.0,0.2690204025272657,4837.73
"1 BHK Flat for Sale in Sector 135, Noida Express Way, Noida",4200000,5419.0,,Ready to Move,2 out of 4,Resale,East,"Garden/Park, Main Road",Freehold,2,1.0,2.0,Noida, Sector 135,5419.0,1,1365.0,775.05,sqft,1365.0,Flat,1365.0,-0.14555407518450628,775.05
"3 BHK Flat for Sale in Hero Homes, Sector 104, Gurgaon",13000000,9566.0,,Poss. by Dec '24,11 out of 35,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,2,3.0,3.0,Gurgaon, Hero Homes,9566.0,3,2100.0,1358.98,sqft,2100.0,Flat,2100.0,-0.16312203220890775,1358.98
2 BHK House for Sale in Vivek Vihar New Delhi,5200000,5503.0,,Ready to Move,12 out of 24,Resale,West,"Garden/Park, Pool",Leasehold,1,2.0,5.0,Delhi, Vivek Vihar New Delhi,5503.0,2,1150.0,944.94,sqft,1150.0,House,1150.0,-0.30064271334275744,944.94
"3 BHK Flat for Sale in ACE Golfshire, Sector 150, Pusta Road, Noida",14500000,8657.0,,Ready to Move,Ground out of 3,Resale,North - East,"Garden/Park, Main Road",Freehold,2,2.0,2.0,Noida, ACE Golfshire,8657.0,3,1610.0,1674.95,sqft,1610.0,Flat,1610.0,-0.024585150355208484,1674.95
1 BHK Flat for Sale in New Delhi,5500000,12222.0,,Ready to Move,2 out of 4,Resale,North,"Garden/Park, Main Road",Freehold,2,2.0,4.0,Delhi, New Delhi,12222.0,1,2500.0,450.01,sqft,2500.0,Flat,2500.0,-0.037806548729468696,450.01
"2 BHK Flat for Sale in Rohini Sector 7, New Delhi",15000000,18750.0,,Ready to Move,8 out of 23,Resale,North,Garden/Park,Leasehold,0,1.0,1.0,Delhi, Rohini Sector 7,18750.0,2,570.0,800.0,sqft,570.0,Flat,570.0,0.21755801185924228,800.0
"3 BHK Flat for Sale in ATS Le Grandiose, Sector 150, Pusta Road, Noida",19000000,8261.0,,Ready to Move,4 out of 7,Resale,North - East,Garden/Park,Freehold,0,3.0,5.0,Noida, ATS Le Grandiose,8261.0,3,180.0,2299.96,sqyrd,180.0,Flat,1620.0,-0.039379373404128164,2299.96
"3 BHK Flat for Sale in DDA Azad Apartment, Sri Aurobindo Marg, New Delhi",19900000,15920.0,,Ready to Move,14 out of 15,Resale,East,,Freehold,0,2.0,3.0,Delhi, DDA Azad Apartment,15920.0,3,940.0,1250.0,sqft,940.0,Flat,940.0,0.10685309358932009,1250.0
"3 BHK Flat for Sale in Ansal Royal Heritage, Sector 70, Faridabad",7300000,4022.0,,Ready to Move,1 out of 5,Resale,,,Freehold,0,3.0,2.0,Faridabad, Ansal Royal Heritage,4022.0,3,2000.0,1815.02,sqft,2000.0,Flat,2000.0,-0.4308438895714304,1815.02
"2 BHK Flat for Sale in Mehrauli, New Delhi",10000000,12500.0,,Ready to Move,9 out of 37,Resale,,,Freehold,0,2.0,3.0,Delhi, Mehrauli,12500.0,2,1800.0,800.0,sqft,1800.0,Flat,1800.0,-0.02693164863086856,800.0
"3 BHK Flat for Sale in Wave Amore, Wave City Center, Sector 32, Noida City centre Metro, Noida",22400000,10501.0,,Ready to Move,27 out of 27,Resale,,,,0,4.0,2.0,Noida, Wave Amore,10501.0,3,900.0,2133.13,sqft,900.0,Flat,900.0,0.044305120609962965,2133.13
"5 BHK Flat for Sale in Sundar Nagar, New Delhi",200000000,4889.0,,Ready to Move,1 out of 14,Resale,,,,0,5.0,0.0,Delhi, Sundar Nagar,4889.0,5,,40908.16,,,Flat,,-0.3246613775893059,40908.16
"3 BHK Flat for Sale in NH 24, Ghaziabad",5500000,5581.0,,Ready to Move,14 out of 14,Resale,,,,0,2.0,0.0,Ghaziabad, NH 24,5581.0,3,,985.49,,,Flat,,-0.25517416334302634,985.49
"2 BHK Flat for Sale in Panchsheel Greens, Noida Extension, Noida",6000000,8460.0,,Ready to Move,Ground out of 4,Resale,,,,0,2.0,0.0,Noida, Panchsheel Greens,8460.0,2,,709.22,,,Flat,,-0.03194490273055489,709.22
4 BHK Villa for Sale in West End New Delhi,260000000,8889.0,,Ready to Move,2 out of 4,Resale,,,,0,4.0,0.0,Delhi, West End New Delhi,8889.0,4,,29249.63,,,Villa,,-0.168187994875635,29249.63
"3 BHK Flat for Sale in West Rohtash Nagar, New Delhi",8800000,7200.0,,Ready to Move,1 out of 4,Resale,,,,0,2.0,0.0,Delhi, West Rohtash Nagar,7200.0,3,,1222.22,,,Flat,,-0.23425888072648254,1222.22
"2 BHK Flat for Sale in Dwarka Sector 3, New Delhi",7200000,6667.0,,Ready to Move,4 out of 10,Resale,,,,0,2.0,0.0,Delhi, Dwarka Sector 3,6667.0,2,,1079.95,,,Flat,,-0.2551089589730792,1079.95
"2 BHK Flat for Sale in Shalimar City, Shalimar Garden Extension 1, Ghaziabad",3300000,9400.0,,Ready to Move,Ground out of 3,Resale,,,,0,2.0,0.0,Ghaziabad, Shalimar City,9400.0,2,,351.06,,,Flat,,0.5179176151025814,351.06
"3 BHK Flat for Sale in Amarpali Group, Greater Noida",9000000,15000.0,,Ready to Move,1 out of 4,Resale,,,,0,3.0,0.0,Noida, Amarpali Group,15000.0,3,,600.0,,,Flat,,0.21238393247130047,600.0
"4 BHK Flat for Sale in Orchid Island, Orchid Island, Sector 51, Sohna Road, Gurgaon",23500000,11000.0,,Ready to Move,3 out of 3,New Property,,,,0,4.0,0.0,Gurgaon, Orchid Island,11000.0,4,,2136.36,,,Flat,,0.02380691056528435,2136.36
"2 BHK Flat for Sale in DDA Azad Apartment, Sri Aurobindo Marg, New Delhi",22500000,18750.0,HR Real Estate,Ready to Move,1 out of 7,Resale,East,"Pool, Garden/Park, Main Road",Freehold,1,2.0,1.0,Delhi, DDA Azad Apartment,18750.0,2,1100.0,1200.0,sqft,1100.0,Flat,1100.0,0.21755801185924228,1200.0
"2 BHK Flat for Sale in Ajnara Le Garden, Greater Noida West, Greater Noida",4000000,4020.0,,Ready to Move,8 out of 22,Resale,South -West,Main Road,Leasehold,2,2.0,3.0,Noida, Ajnara Le Garden,4020.0,2,1660.0,995.02,sqft,1660.0,Flat,1660.0,-0.1978195247941998,995.02
"10 BHK House for Sale in Khora Colony, Sector 62A Noida",6500000,2736.0,,Ready to Move,1 out of 3,Resale,North - East,"Garden/Park, Pool, Main Road",Leasehold,1,3.0,3.0,Noida, Khora Colony,2736.0,10,950.0,2375.73,sqft,950.0,House,950.0,-0.24578867225584847,2375.73
"2 BHK Flat for Sale in Aditya Urban Casa, Sector 78, Noida",5400000,6171.0,,Ready to Move,12 out of 14,Resale,West,Main Road,Freehold,1,2.0,5.0,Noida, Aditya Urban Casa,6171.0,2,980.0,875.06,sqft,980.0,Flat,980.0,-0.11745999505120426,875.06
"3 BHK Flat for Sale in Neelkanth Apartments, Sector 62, NH 24, Noida",9500000,5135.0,,Ready to Move,1 out of 8,Resale,East,"Garden/Park, Main Road",Freehold,1,3.0,2.0,Noida, Neelkanth Apartments,5135.0,3,3129.0,1850.05,sqft,3129.0,Flat,3129.0,-0.1561640735327214,1850.05
"4 BHK Flat for Sale in The Islands by Gaurs, Jaypee Greens, Greater Noida",40500000,11008.0,,Poss. by Sep '25,26 out of 40,New Property,North - West,"Garden/Park, Pool",Freehold,2,4.0,2.0,Noida, The Islands by Gaurs,11008.0,4,3000.0,3679.14,sqft,3000.0,Flat,3000.0,0.06324620921047377,3679.14
"3 BHK Flat for Sale in SRS Royal Hills Phase 1, Sector 87, Faridabad",6000000,5455.0,,Ready to Move,Ground out of 14,Resale,North - East,Main Road,Freehold,0,2.0,4.0,Faridabad, SRS Royal Hills Phase 1,5455.0,3,1500.0,1099.91,sqft,1500.0,Flat,1500.0,-0.2440628855894376,1099.91
"1 BHK Flat for Sale in Loni Road Main Durga Puri, Ghaziabad",2600000,4971.0,,Ready to Move,2 out of 12,New Property,North - East,Garden/Park,Freehold,0,1.0,1.0,Ghaziabad, Loni Road Ma Durga Puri,4971.0,1,1152.0,523.03,sqft,1152.0,Flat,1152.0,-0.3786583175330815,523.03
"2 BHK Flat for Sale in Avantika Colony, Shastri Nagar, Ghaziabad",3650000,3174.0,,Ready to Move,1 out of 3,New Property,North - West,"Garden/Park, Pool",Freehold,0,2.0,2.0,Ghaziabad, Avantika Colony,3174.0,2,3900.0,1149.97,sqft,3900.0,Flat,3900.0,-0.7424304897946047,1149.97
"2 BHK Flat for Sale in Vasundhara Sector 17, Ghaziabad",5400000,5902.0,,Ready to Move,2 out of 4,Resale,East,Main Road,Freehold,0,2.0,5.0,Ghaziabad, Vasundhara Sector 17,5902.0,2,1130.0,914.94,sqft,1130.0,Flat,1130.0,-0.19019315761350547,914.94
"4 BHK Flat for Sale in Omaxe The Forest SPA, Suraj Kund, Sector 37, Faridabad",28200000,6773.0,,Ready to Move,8 out of 17,Resale,East,"Garden/Park, Main Road",Leasehold,0,4.0,1.0,Faridabad, Omaxe The Forest SPA,6773.0,4,1114.0,4163.59,sqft,1114.0,Flat,1114.0,-0.07227128527662077,4163.59
"3 BHK House for Sale in Sector 21A, Mathura Road Faridabad",56000000,11630.0,,Ready to Move,1 out of 1,Resale,North,"Garden/Park, Main Road",Freehold,0,3.0,6.0,Faridabad, Sector 21A,11630.0,3,1750.0,4815.13,sqft,1750.0,House,1750.0,0.5608029201250115,4815.13
"4 BHK Flat for Sale in Judges Enclave, Indirapuram, Ghaziabad",8000000,8663.0,,Ready to Move,Ground out of 3,Resale,East,Main Road,Freehold,0,3.0,5.0,Ghaziabad, Judges Enclave,8663.0,4,1559.0,923.47,sqft,1559.0,Flat,1559.0,0.368724464876236,923.47
"3 BHK Flat for Sale in JMD Gardens, Sector 33, Gurgaon",17500000,7105.0,,Ready to Move,6 out of 18,Resale,North - East,Main Road,Leasehold,0,4.0,2.0,Gurgaon, JMD Gardens,7105.0,3,2500.0,2463.05,sqft,2500.0,Flat,2500.0,-0.48392546886670884,2463.05
"4 BHK Flat for Sale in Saviour Park, Mohan Nagar, Rajendra Nagar, Ghaziabad",13500000,6544.0,,Ready to Move,7 out of 12,Resale,East,,Freehold,0,3.0,4.0,Ghaziabad, Saviour Park,6544.0,4,1350.0,2062.96,sqft,1350.0,Flat,1350.0,-0.060231146154463816,2062.96
"1 BHK Flat for Sale in Pimpri Chinchwad, Noida",3600000,7906.0,,Ready to Move,10 out of 17,Resale,North - East,,Freehold,0,1.0,2.0,Noida, Pimpri Chinchwad,7906.0,1,,455.35,,,Flat,,-0.05264187133939707,455.35
"3 BHK Flat for Sale in Gaur Homes, Govindpuram, Ghaziabad",5800000,13889.0,,Ready to Move,3 out of 12,Resale,,,,0,2.0,3.0,Ghaziabad, Gaur Homes,13889.0,3,,417.6,,,Flat,,1.4266395301175938,417.6
"4 BHK Flat for Sale in Omaxe Forest Spa, Sector 93B, Noida Express Way, Noida",60000000,21600.0,,Ready to Move,14 out of 18,Resale,,,,0,4.0,2.0,Noida, Omaxe Forest Spa,21600.0,4,,2777.78,,,Flat,,0.45895431661996183,2777.78
"3 BHK Flat for Sale in Gagan Vihar CGHS Ltd, Krishna Nagar, New Delhi",17000000,8250.0,,Ready to Move,4 out of 4,New Property,,,,0,2.0,2.0,Delhi, Gagan Vihar CGHS Ltd,8250.0,3,,2060.61,,,Flat,,-0.19318461776414392,2060.61
"3 BHK Flat for Sale in Vijayant Enclave, Sector 29, Noida",16500000,6799.0,,Ready to Move,1 out of 3,Resale,,,,0,3.0,0.0,Noida, Vijayant Enclave,6799.0,3,,2426.83,,,Flat,,-0.093998449407968,2426.83
"3 BHK Flat for Sale in Ramprastha The Rise, Sector 37D, Delhi Gurgaon Expressway, Gurgaon",12000000,10904.0,,Ready to Move,11 out of 25,New Property,,,,0,3.0,0.0,Gurgaon, Ramprastha The Rise,10904.0,3,,1100.51,,,Flat,,0.011292839082493247,1100.51
"3 BHK Flat for Sale in Daryaganj, New Delhi",17000000,18148.0,,Ready to Move,2 out of 3,Resale,,,,0,2.0,0.0,Delhi, Daryaganj,18148.0,3,,936.74,,,Flat,,0.19400876776083478,936.74
5 BHK House for Sale in Rohini sec 11 New Delhi,49000000,3000.0,,Ready to Move,2 out of 4,Resale,,,,0,5.0,0.0,Delhi, Rohini sec 11 New Delhi,3000.0,5,,16333.33,,,House,,-0.39855593257583705,16333.33
"2 BHK Flat for Sale in Aggarwal Builder Floors, Uttam Nagar, New Delhi",2250000,4091.0,,Ready to Move,2 out of 4,Resale,North,Main Road,Freehold,1,2.0,1.0,Delhi, Aggarwal Builder Floors,4091.0,2,521.0,549.99,sqft,521.0,Flat,521.0,-0.3558778174406833,549.99
"1 BHK Flat for Sale in Dilshad Colony, New Delhi",2650000,7361.0,,Ready to Move,Ground out of 4,Resale,East,"Garden/Park, Main Road",Freehold,1,1.0,1.0,Delhi, Dilshad Colony,7361.0,1,1850.0,360.01,sqft,1850.0,Flat,1850.0,-0.2279608270722573,360.01
"3 BHK Flat for Sale in Arihant Apartment, Sector 56, Gurgaon",13400000,6700.0,,Ready to Move,4 out of 8,Resale,North,"Garden/Park, Main Road",Freehold,1,3.0,3.0,Gurgaon, Arihant Apartment,6700.0,3,500.0,2000.0,sqyrd,500.0,Flat,4500.0,-0.5367192079347338,2000.0
"3 BHK Flat for Sale in RWA Greater Kailash 1, Greater Kailash 1, New Delhi",25900000,13835.0,,Ready to Move,2 out of 4,Resale,North,Garden/Park,Freehold,1,3.0,2.0,Delhi, RWA Greater Kailash 1,13835.0,3,1800.0,1872.06,sqft,1800.0,Flat,1800.0,0.025291342849819112,1872.06
"1 BHK Flat for Sale in GDA Block C, Lajpat Nagar Sector 4, Rajendra Nagar, Ghaziabad",2000000,2778.0,,Ready to Move,Ground out of 4,Resale,South,Main Road,Freehold,2,1.0,2.0,Ghaziabad, GDA Block C,2778.0,1,1053.0,719.94,sqft,1053.0,Flat,1053.0,-0.8225939734983125,719.94
"4 BHK House for Sale in Khanpur Colony, null New Delhi",4500000,20000.0,,Ready to Move,Ground out of 4,Resale,North,"Main Road, Garden/Park",Freehold,1,4.0,2.0,Delhi, Khanpur Colony,20000.0,4,1600.0,225.0,sqft,1600.0,House,1600.0,0.26645594395726446,225.0
"2 BHK Flat for Sale in Shahdara, New Delhi",3800000,4853.0,,Ready to Move,5 out of 6,Resale,East,"Garden/Park, Pool, Main Road",Freehold,12,1.0,3.0,Delhi, Shahdara,4853.0,2,450.0,783.02,sqft,450.0,Flat,450.0,-0.32606963803372896,783.02
"1 BHK Flat for Sale in East Avenue, Sector 73, Noida Express Way, Noida",1500000,3750.0,,Ready to Move,8 out of 15,Resale,East,"Garden/Park, Pool, Main Road",Freehold,1,1.0,3.0,Noida, East Avenue,3750.0,1,498.0,400.0,sqft,498.0,Flat,498.0,-0.20790649505482686,400.0
"2 BHK Flat for Sale in Sector 102, Gurgaon",8000000,8743.0,,Ready to Move,3 out of 4,Resale,North - East,Garden/Park,Freehold,0,2.0,1.0,Gurgaon, Sector 102,8743.0,2,805.0,915.02,sqft,805.0,Flat,805.0,-0.27040412419158566,915.02
3 BHK House for Sale in Sultanpur New Delhi,80000000,21333.0,,Ready to Move,15 out of 20,Resale,,,Freehold,0,3.0,3.0,Delhi, Sultanpur New Delhi,21333.0,3,,3750.06,,,House,,0.3186006987465953,3750.06
"3 BHK Flat for Sale in Park View Sanskruti, Dhorka, Sector 92, Pataudi Road, Gurgaon",16500000,7783.0,,Poss. by Jan '24,13 out of 21,Resale,,,,0,3.0,2.0,Gurgaon, Park View Sanskruti,7783.0,3,,2120.01,,,Flat,,-0.39554483901949666,2120.01
"2 BHK Flat for Sale in Ace Platinum, Zeta 1, Greater Noida",5500000,4783.0,,Ready to Move,2 out of 4,New Property,,,,0,2.0,1.0,Noida, Ace Platinum,4783.0,2,,1149.91,,,Flat,,-0.16931449402065002,1149.91
"1 BHK Flat for Sale in DDA LIG Flats Rohini, Rohini, New Delhi",6500000,10078.0,,Ready to Move,10 out of 27,New Property,,,,0,1.0,2.0,Delhi, DDA LIG Flats Rohini,10078.0,1,,644.97,,,Flat,,-0.12167628186399632,644.97
"2 BHK Flat for Sale in Godrej Woods, Sector 43, Noida",16500000,15670.0,,Ready to Move,2 out of 3,Resale,,,,0,2.0,1.0,Noida, Godrej Woods,15670.0,2,,1052.97,,,Flat,,0.23741456237730094,1052.97
"3 BHK Flat for Sale in Orchid Island, Sector 51, Gurgaon",16500000,10312.0,,Ready to Move,14 out of 16,Resale,,,,0,3.0,3.0,Gurgaon, Orchid Island,10312.0,3,,1600.08,,,Flat,,-0.06587726839471855,1600.08
"2 BHK Flat for Sale in Madhuban Bapudham, Ghaziabad",5400000,4013.0,,Poss. by Aug '26,4 out of 4,Resale,,,,0,2.0,1.0,Ghaziabad, Madhuban Bapudham,4013.0,2,,1345.63,,,Flat,,-0.5725891695233648,1345.63
"1 BHK Flat for Sale in Lajpat Nagar 2, New Delhi",7500000,16667.0,,Ready to Move,8 out of 14,Resale,,,,0,1.0,0.0,Delhi, Lajpat Nagar 2,16667.0,1,,449.99,,,Flat,,0.13607449781109812,449.99
"4 BHK Flat for Sale in Orchid IVY, Sector 51, Gurgaon",35000000,10938.0,,Ready to Move,2 out of 2,New Property,,,,0,4.0,0.0,Gurgaon, Orchid IVY,10938.0,4,,3199.85,,,Flat,,0.015724906065981762,3199.85
"3 BHK Flat for Sale in Panchsheel Greens Mart , Sector 16, Greater Noida",7500000,5556.0,,,,Resale,,,,0,3.0,0.0,Noida, Panchsheel Greens Mart ,5556.0,3,,1349.89,,,Flat,,-0.1404358717559659,1349.89
"2 BHK House for Sale in St Nagar Burari, Burari New Delhi",6500000,9000.0,,,,Resale,,,,0,1.0,0.0,Delhi, St Nagar Burari,9000.0,2,,722.22,,,House,,-0.16384585850533062,722.22
"2 BHK Flat for Sale in Saya Gold Avenue, Indirapuram, Ghaziabad",9720000,8464.0,,,,New Property,,,,0,2.0,0.0,Ghaziabad, Saya Gold Avenue,8464.0,2,,1148.39,,,Flat,,0.32844028998472624,1148.39
"1 BHK House for Sale in Mohan Garden, Razapur Khurd New Delhi",4500000,12500.0,Mark Real Esstate,Ready to Move,3 out of 3,Resale,South - East,Garden/Park,Freehold,1,3.0,1.0,Delhi, Mohan Garden,12500.0,1,220.0,360.0,sqyrd,220.0,House,1980.0,-0.02693164863086856,360.0
